image_id,wind_speed
acd_123,49
acd_124,48
acd_125,48
acd_126,48
acd_127,49
acd_128,49
acd_129,49
acd_130,49
acd_131,49
acd_132,49
acd_133,49
acd_134,48
acd_135,49
acd_136,48
acd_137,48
acd_138,48
acd_139,49
acd_140,48
acd_141,48
acd_142,48
acd_143,48
acd_144,48
acd_145,48
acd_146,48
acd_147,48
acd_148,48
acd_149,49
acd_150,49
acd_151,49
acd_152,49
acd_153,49
acd_154,49
acd_155,49
acd_156,48
acd_157,49
acd_158,48
acd_159,49
acd_160,48
acd_161,49
acd_162,49
acd_163,49
acd_164,49
acd_165,49
acd_166,49
acd_167,49
acd_168,49
acd_169,49
acd_170,48
acd_171,48
acd_172,48
acd_173,48
acd_174,48
acd_175,48
acd_176,49
acd_177,49
acd_178,49
acd_179,49
acd_180,49
acd_181,49
acd_182,48
acd_183,48
acd_184,48
acd_185,48
acd_186,48
acd_187,48
acd_188,48
acd_189,48
acd_190,48
acd_191,48
acd_192,48
acd_193,48
acd_194,48
acd_195,48
acd_196,48
acd_197,48
acd_198,48
acd_199,48
acd_200,48
acd_201,48
acd_202,48
acd_203,48
acd_204,48
acd_205,48
acd_206,48
acd_207,48
acd_208,48
acd_209,48
acd_210,48
acd_211,48
acd_212,48
acd_213,48
acd_214,48
acd_215,48
acd_216,48
acd_217,48
acd_218,48
acd_219,49
acd_220,49
acd_221,49
acd_222,49
acd_223,49
aek_032,50
aek_033,50
aek_034,50
aek_035,50
aek_036,49
aek_037,50
aek_038,49
aek_039,49
aek_040,50
aek_041,50
aek_042,50
aek_043,50
aek_044,50
aek_045,50
aek_046,50
aek_047,50
aek_048,50
aek_049,50
aek_050,50
aek_051,50
aek_052,50
aek_053,50
aek_054,50
aek_055,50
aek_056,50
aek_057,50
aek_058,49
aek_059,49
aek_060,50
aek_061,50
aek_062,50
aek_063,50
aek_064,50
aek_065,50
aek_066,50
aek_067,50
aek_068,50
aek_069,49
aek_070,49
aek_071,49
aek_072,49
aek_073,50
aek_074,50
aek_075,50
aek_076,49
aek_077,49
aek_078,49
aek_079,49
aek_080,49
aek_081,49
aek_082,50
aek_083,50
aek_084,50
aek_085,50
aek_086,50
aek_087,50
aek_088,50
aek_089,49
aek_090,50
aek_091,50
aek_092,50
aek_093,50
aek_094,49
aek_095,49
aek_096,49
aek_097,49
aek_098,49
aek_099,49
aek_100,49
aek_101,49
aek_102,48
aek_103,49
aek_104,48
aek_105,49
aek_106,49
aek_107,49
agb_000,50
agb_001,50
agb_002,50
agb_003,50
agb_004,50
agb_005,50
agb_006,50
agb_007,50
agb_008,50
agb_009,50
agb_010,50
agb_011,50
agb_012,50
agb_013,50
agb_014,50
agb_015,50
agb_016,50
agb_017,50
agb_018,50
agb_019,50
agb_020,50
agb_021,50
agb_022,50
agb_023,51
agb_024,51
agb_025,51
agb_026,51
agb_027,51
agb_028,50
agb_029,51
agb_030,51
agb_031,51
agb_032,50
agb_033,50
agb_034,50
agb_035,50
agb_036,50
agb_037,51
agb_038,51
agb_039,51
agb_040,51
agb_041,51
agb_042,51
agb_043,50
agb_044,50
agb_045,50
agb_046,50
agb_047,50
agb_048,50
agb_049,50
agb_050,50
agb_051,50
agb_052,50
agb_053,51
agb_054,50
agb_055,50
agb_056,50
agb_057,50
agb_058,50
agb_059,50
agb_060,50
agb_061,50
agb_062,50
agb_063,50
agb_064,50
agb_065,50
agb_066,50
agb_067,50
agb_068,50
agb_069,50
agb_070,50
agb_071,51
agb_072,51
agb_073,51
agb_074,50
agb_075,50
agb_076,50
agb_077,50
agb_078,50
agb_079,50
agb_080,50
agb_081,50
agb_082,50
agb_083,50
agb_084,50
agb_085,50
agb_086,50
agb_087,50
agb_088,50
agb_089,50
agb_090,50
agb_091,50
agb_092,50
agb_093,50
agb_094,50
agb_095,50
agb_096,50
agb_097,50
agb_098,51
agb_099,50
agb_100,50
agb_101,50
agb_102,50
agb_103,50
agb_104,50
agb_105,51
agb_106,51
agb_107,51
agb_108,50
agb_109,51
agb_110,50
agb_111,51
agb_112,51
agb_113,50
agb_114,50
agb_115,50
agb_116,50
agb_117,50
agb_118,50
agb_119,50
agb_120,50
agb_121,50
agb_122,50
agb_123,50
agb_124,50
agb_125,50
agb_126,50
agb_127,50
agb_128,50
agb_129,50
agb_130,50
agb_131,50
agb_132,50
agl_129,50
agl_130,49
agl_131,50
agl_132,50
agl_133,50
agl_134,50
agl_135,50
agl_136,50
agl_137,50
agl_138,50
agl_139,50
agl_140,50
agl_141,50
agl_142,50
agl_143,50
agl_144,50
agl_145,50
agl_146,50
agl_147,50
agl_148,50
agl_149,50
agl_150,50
agl_151,50
agl_152,50
agl_153,50
agl_154,50
agl_155,50
agl_156,50
agl_157,50
agl_158,50
agl_159,50
agl_160,50
agl_161,50
agl_162,50
agl_163,50
agl_164,50
agl_165,50
agl_166,50
agl_167,50
agl_168,50
agl_169,50
agl_170,50
agl_171,50
agl_172,50
agl_173,50
agl_174,50
agl_175,50
agl_176,50
agl_177,50
